form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00458000,500478849,500478587,SB21B,ORG,JB Lovedraft's,,,,,,225 N 2Nd St,,Harrisburg,PA,171011484,,,2024-12-17,34.70,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478850,500478587,SB21B,ORG,LA Squared,,,,,,304 Reily St,,Harrisburg,PA,171021928,,,2024-12-17,19.46,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478858,500478587,SB21B,ORG,Monterey Pub,,,,,,1227 Monterey St,,Pittsburgh,PA,152124510,,,2024-12-17,28.92,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478848,500478587,SB21B,ORG,Pollo Campero,,,,,,4840 N Pulaski Rd,,Chicago,IL,606302811,,,2024-12-17,8.80,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478843,500478587,SB21B,ORG,Royal Farms,,,,,,10740 Pulaski Hwy,,White Marsh,MD,211621823,,,2024-12-17,29.66,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478853,500478587,SB21B,ORG,Rubber Soul Bewing Company,,,,,,136 S Hanover St,,Hummelstown,PA,170362207,,,2024-12-17,45.76,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478862,500478587,SB21B,ORG,Scout Cafe,,,,,,2316 Baynard Blvd,,Wilmington,DE,198023944,,,2024-12-17,41.40,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478837,500478587,SB21B,ORG,Sheetz,,,,,,10101 James Madison Hwy,,Bealeton,VA,227126931,,,2024-12-17,7.38,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478839,500478587,SB21B,ORG,Sheetz,,,,,,10101 James Madison Hwy,,Bealeton,VA,227126931,,,2024-12-17,6.83,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478854,500478587,SB21B,ORG,Shell,,,,,,1637 S Saunders St,,Raleigh,NC,276032311,,,2024-12-17,28.86,0.00,Gas,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478831,500478587,SB21B,ORG,Starbucks Coffee,,,,,,2401 Utah Ave S,Ste 800,Seattle,WA,981341435,,,2024-12-17,6.57,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478835,500478587,SB21B,ORG,Starbucks Coffee,,,,,,2401 Utah Ave S,Ste 800,Seattle,WA,981341435,,,2024-12-17,12.45,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478852,500478587,SB21B,ORG,Sturgess Speakeasy,,,,,,400 Forster St,,Harrisburg,PA,171021714,,,2024-12-17,52.80,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478845,500478587,SB21B,ORG,Sunoco,,,,,,8225 Piney Branch Rd,,Silver Spring,MD,209104636,,,2024-12-17,7.56,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478855,500478587,SB21B,ORG,Talia,,,,,,611 William Penn Pl,,Pittsburgh,PA,152196901,,,2024-12-17,142.33,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478865,500478587,SB21B,ORG,The Halal Guys,,,,,,900 Stewart Ave,,Garden City,NY,115304869,,,2024-12-17,11.65,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478842,500478587,SB21B,ORG,"Uber Technologies, Inc.",,,,,,182 Howard St,# 8,San Francisco,CA,941051611,,,2024-12-17,15.87,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478830,500478587,SB21B,ORG,Walgreens,,,,,,3524 Connecticut Ave NW,,Washington,DC,200082401,,,2024-12-17,4.00,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478846,500478587,SB21B,ORG,Zipcar,,,,,,35 Thomson Place Fort Pt,,Boston,MA,02210,,,2024-12-17,137.95,0.00,Car Rental,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478879,500478587,SB21B,ORG,Zipcar,,,,,,35 Thomson Place Fort Pt,,Boston,MA,02210,,,2024-12-17,9.20,0.00,Car Rental,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478790,,,IND,,Van Wye,Joseph,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-12-30,236.18,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
