form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00571182,B-52430,B-52428,,ORG,American Airlines,,,,,,4255 Amon Carter Blvd,,Fort Worth,TX,76155,,,2023-03-10,35.00,,Inflight WiFi,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-52431,B-52428,,ORG,Alaska Airlines,,,,,,19300 International Blvd,,Seatac,WA,98188,,,2023-03-10,998.90,,Airfare,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-52432,B-52428,,ORG,Attitude New York,,,,,,48-50 34th St,,Long Island City,NY,11101,,,2023-03-10,1609.50,,Car Service,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-52433,B-52428,,ORG,"Slack Technologies, Inc.",,,,,,500 Howard St,,San Francisco,CA,94105,,,2023-03-10,35.98,,Communications Software Subscription,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-52434,B-52428,,ORG,"Slack Technologies, Inc.",,,,,,500 Howard St,,San Francisco,CA,94105,,,2023-03-10,458.48,,Communications Software Subscription,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-52435,B-52428,,ORG,Alaska Airlines,,,,,,19300 International Blvd,,Seatac,WA,98188,,,2023-03-10,998.90,,Airfare,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-52436,B-52428,,ORG,Alaska Airlines,,,,,,19300 International Blvd,,Seatac,WA,98188,,,2023-03-10,138.99,,Airfare,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-52437,B-52428,,ORG,"Marriott International, Inc.",,,,,,600 Unicorn Park Dr,,Woburn,MA,01801,,,2023-03-10,8.46,,Lodging,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-52438,B-52428,,ORG,"Marriott International, Inc.",,,,,,600 Unicorn Park Dr,,Woburn,MA,01801,,,2023-03-10,2332.65,,Lodging,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-52445,,,ORG,Barclays Card Services,,,,,,PO Box 13337,,Philadelphia,PA,19101,,,2023-03-10,6061.66,,Credit Card Payment - See Memo's if Itemized,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-52446,B-52445,,ORG,Three Sticks Wines,,,,,,143 W Spain St,,Sonoma,CA,95476,,,2023-03-22,601.44,,Event Catering,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-52447,B-52445,,ORG,Craft Culinary Concepts LLC,,,,,,1 Cardinals Dr,,Glendale,AZ,85305,,,2023-03-22,5010.22,,Event Catering,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-52449,B-52445,,ORG,Three Sticks Wines,,,,,,143 W Spain St,,Sonoma,CA,95476,,,2023-03-22,300.00,,Event Catering,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-52439,,,ORG,"Fulkerson Kennedy & Company, LLC",,,,,,"660 Pennsylvania Ave SE, Suite 201",,Washington,DC,20003,,,2023-03-14,57641.06,,Fundraising Event Expenses Reimbursement,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-52440,,,ORG,Gusto,,,,,,450 Park Ave S,,New York,NY,10016,,,2023-03-15,254.06,,Payroll Taxes,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-52441,,,ORG,Gusto,,,,,,450 Park Ave S,,New York,NY,10016,,,2023-03-15,937.36,,Payroll - See Memos,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-52442,B-52441,,IND,,Tomsheck,Cullen,P.,,,3000 Connecticut Ave NW Apt 418,,Washington,DC,20008,,,2023-03-15,560.90,,Payroll,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Gusto
SB21B,C00571182,B-52443,B-52441,,IND,,Davidson,Michelle,R,,,928 W Glenrosa Ave,,Phoenix,AZ,85013,,,2023-03-15,376.46,,Payroll,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Gusto
SB21B,C00571182,B-52450,,,ORG,Amalgamated Bank,,,,,,275 Seventh Ave,,New York,NY,10001,,,2023-03-24,492.83,,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-52452,,,ORG,Gusto,,,,,,450 Park Ave S,,New York,NY,10016,,,2023-03-30,254.06,,Payroll Taxes,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-52453,,,ORG,Gusto,,,,,,450 Park Ave S,,New York,NY,10016,,,2023-03-30,937.36,,Payroll - See Memos,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-52454,B-52453,,IND,,Tomsheck,Cullen,P.,,,3000 Connecticut Ave NW Apt 418,,Washington,DC,20008,,,2023-03-30,560.89,,Payroll,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Gusto
SB21B,C00571182,B-52455,B-52453,,IND,,Davidson,Michelle,R,,,928 W Glenrosa Ave,,Phoenix,AZ,85013,,,2023-03-30,376.47,,Payroll,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Gusto
SB21B,C00571182,B-52545,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,02238,,,2023-03-31,79.00,,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-52456,,,ORG,Barclays Card Services,,,,,,PO Box 13337,,Philadelphia,PA,19101,,,2023-04-03,1749.92,,Credit Card Payment - See Memo's if Itemized,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-52457,B-52456,,ORG,Delta Airlines,,,,,,1030 Delta BLVD,,Atlanta,GA,303206001,,,2023-04-03,428.88,,Airfare,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-52458,B-52456,,ORG,Mission Navy Yard,,,,,,1221 Van St SE,,Washington,DC,20003,,,2023-04-03,1265.93,,Event Catering,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-52639,,,ORG,Integrated Solutions: Political,,,,,,4142 Adams Avenue,Ste 103-550,San Diego,CA,92116,,,2023-04-04,250.00,,Software Subscription,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-52460,,,ORG,Barclays Card Services,,,,,,PO Box 13337,,Philadelphia,PA,19101,,,2023-04-05,1760.05,,Credit Card Payment - See Memo's if Itemized,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-52461,B-52460,,ORG,"Slack Technologies, Inc.",,,,,,500 Howard St,,San Francisco,CA,94105,,,2023-04-05,494.12,,Communications Software Subscription,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-52462,B-52460,,ORG,Mission Navy Yard,,,,,,1221 Van St SE,,Washington,DC,20003,,,2023-04-05,1265.93,,Event Catering,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-52464,,,ORG,"Fulkerson Kennedy & Company, LLC",,,,,,"660 Pennsylvania Ave SE, Suite 201",,Washington,DC,20003,,,2023-04-07,17207.96,,Reimbursed Fundraising Expenses & Consulting Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-52465,B-52464,,ORG,"Fulkerson Kennedy & Company, LLC",,,,,,"660 Pennsylvania Ave SE, Suite 201",,Washington,DC,20003,,,2023-04-07,1824.34,,Fundraising Event Expenses Reimbursement,,,,,,,,,,,,,,,,,,,X,"MEMO: Subvendor of-Fulkerson Kennedy & Company, LLC"
SB21B,C00571182,B-52466,B-52464,,ORG,"Fulkerson Kennedy & Company, LLC",,,,,,"660 Pennsylvania Ave SE, Suite 201",,Washington,DC,20003,,,2023-04-07,10000.00,,Fundraising Consulting,,,,,,,,,,,,,,,,,,,X,"MEMO: Subvendor of-Fulkerson Kennedy & Company, LLC"
SB21B,C00571182,B-52467,B-52464,,ORG,"Fulkerson Kennedy & Company, LLC",,,,,,"660 Pennsylvania Ave SE, Suite 201",,Washington,DC,20003,,,2023-04-07,3555.39,,Fundraising Consulting,,,,,,,,,,,,,,,,,,,X,"MEMO: Subvendor of-Fulkerson Kennedy & Company, LLC"
SB21B,C00571182,B-52468,B-52464,,ORG,"Fulkerson Kennedy & Company, LLC",,,,,,"660 Pennsylvania Ave SE, Suite 201",,Washington,DC,20003,,,2023-04-07,1828.23,,Fundraising Event Expenses Reimbursement,,,,,,,,,,,,,,,,,,,X,"MEMO: Subvendor of-Fulkerson Kennedy & Company, LLC"
SB21B,C00571182,B-52463,,,ORG,Santa Rosa Partners LLC,,,,,,251 Little Falls Dr,,Wilmington,DE,19808,,,2023-04-07,4400.00,,Compliance Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-52569,,,ORG,Barclays Card Services,,,,,,PO Box 13337,,Philadelphia,PA,19101,,,2023-04-12,2046.69,,Credit Card Payment - See Memos if Itemized,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-52572,B-52569,,ORG,Mission Navy Yard,,,,,,1221 Van St SE,,Washington,DC,20003,,,2023-04-12,77.70,,Meeting Meals,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-52573,B-52569,,ORG,Mission Navy Yard,,,,,,1221 Van St SE,,Washington,DC,20003,,,2023-04-12,101.40,,Meeting Meals,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-52574,B-52569,,ORG,Postino Winecafe,,,,,,PO Box 94014,,Palatine,IL,600944014,,,2023-04-12,46.23,,Meeting Meals,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-52575,B-52569,,ORG,"Slack Technologies, Inc.",,,,,,500 Howard St,,San Francisco,CA,94105,,,2023-04-12,42.92,,Software Subscription,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-52576,B-52569,,ORG,The Donum Estate,,,,,,24500 Ramal Rd,,Sonoma,CA,95476,,,2023-04-12,1384.66,,Event Catering,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-52577,B-52569,,ORG,The Donum Estate,,,,,,24500 Ramal Rd,,Sonoma,CA,95476,,,2023-04-12,102.61,,Donor Gift,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-52644,,,ORG,Gusto,,,,,,450 Park Ave S,,New York,NY,10016,,,2023-04-12,67.97,,Payroll Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-52627,,,ORG,Gusto,,,,,,450 Park Ave S,,New York,NY,10016,,,2023-04-14,278.00,,Payroll - See Memos,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-52628,B-52627,,IND,,Winkler,Daniel,D,,,4615 E Palomino Rd,,Phoenix,AZ,85018,,,2023-04-15,278.00,,Payroll,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Gusto
SB21B,C00571182,B-52629,,,ORG,Gusto,,,,,,450 Park Ave S,,New York,NY,10016,,,2023-04-14,937.37,,Payroll - See Memos,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-52630,B-52629,,IND,,Davidson,Michelle,R,,,928 W Glenrosa Ave,,Phoenix,AZ,85013,,,2023-04-14,376.47,,Payroll,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Gusto
SB21B,C00571182,B-52631,B-52629,,IND,,Tomsheck,Cullen,P.,,,3000 Connecticut Ave NW Apt 418,,Washington,DC,20008,,,2023-04-14,560.90,,Payroll,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Gusto
SB21B,C00571182,B-52632,,,ORG,Gusto,,,,,,450 Park Ave S,,New York,NY,10016,,,2023-04-14,61.23,,Payroll Taxes,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-52633,,,ORG,Gusto,,,,,,450 Park Ave S,,New York,NY,10016,,,2023-04-14,254.04,,Payroll Taxes,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-52608,,,ORG,Barclays Card Services,,,,,,PO Box 13337,,Philadelphia,PA,19101,,,2023-04-19,4214.11,,Credit Card Payment - See Memos if Itemized,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-52609,B-52608,,ORG,Empire,,,,,,1 Marianna Park Dr,,Boston,MA,02210,,,2023-04-19,4207.51,,Event Catering,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-52607,,,ORG,United States Marshals Service,,,,,,500 Pearl Street,STE 400,New York,NY,10007,,,2023-04-20,2500.00,,Disgorged Contribution - Nishad Singh,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-52600,,,ORG,Barclays Card Services,,,,,,PO Box 13337,,Philadelphia,PA,19101,,,2023-04-21,1470.28,,Credit Card Payment - See Memos if Itemized,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-52602,B-52600,,ORG,The Opus,,,,,,3 Renaissance Square,,White Plains,NY,10601,,,2023-04-19,447.21,,Lodging,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-52603,B-52600,,ORG,The Opus,,,,,,3 Renaissance Square,,White Plains,NY,10601,,,2023-04-19,447.21,,Lodging,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-52604,B-52600,,ORG,The Opus,,,,,,3 Renaissance Square,,White Plains,NY,10601,,,2023-04-19,278.37,,Lodging,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-52605,B-52600,,ORG,The Opus,,,,,,3 Renaissance Square,,White Plains,NY,10601,,,2023-04-19,22.34,,Meeting Meal Expense,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-52606,B-52600,,ORG,"Whole Foods Market, Inc.",,,,,,550 Bowie Street,,Austin,TX,787034644,,,2023-04-19,194.97,,Event Food,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-52597,,,ORG,"Fulkerson Kennedy & Company, LLC",,,,,,"660 Pennsylvania Ave SE, Suite 201",,Washington,DC,20003,,,2023-04-21,188.90,,Reimbursed Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-52616,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,02238,,,2023-04-23,790.00,,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-52641,,,ORG,Amalgamated Bank,,,,,,275 Seventh Ave,,New York,NY,10001,,,2023-04-26,530.76,,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-52634,,,ORG,Gusto,,,,,,450 Park Ave S,,New York,NY,10016,,,2023-04-28,1238.52,,Payroll - See Memos,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-52635,B-52634,,IND,,Davidson,Michelle,R,,,928 W Glenrosa Ave,,Phoenix,AZ,85013,,,2023-04-28,376.46,,Payroll,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Gusto
SB21B,C00571182,B-52636,B-52634,,IND,,Tomsheck,Cullen,P.,,,3000 Connecticut Ave NW Apt 418,,Washington,DC,20008,,,2023-04-28,560.89,,Payroll,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Gusto
SB21B,C00571182,B-52637,B-52634,,IND,,Winkler,Daniel,D,,,4615 E Palomino Rd,,Phoenix,AZ,85018,,,2023-04-28,301.17,,Payroll,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Gusto
SB21B,C00571182,B-52638,,,ORG,Gusto,,,,,,450 Park Ave S,,New York,NY,10016,,,2023-04-28,320.40,,Payroll Taxes,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-52621,,,ORG,Barclays Card Services,,,,,,PO Box 13337,,Philadelphia,PA,19101,,,2023-05-02,3154.77,,Credit Card Payment - See Memos if Itemized,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-52622,B-52621,,ORG,Argyle Winery,,,,,,691 Or-99w,,Dundee,OR,97115,,,2023-05-02,166.16,,Event Catering,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-52623,B-52621,,ORG,B Wise Vineyards,,,,,,9077 Sonoma Hwy,,Kenwood,CA,95452,,,2023-05-02,437.25,,Event Catering,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-52624,B-52621,,ORG,Bernardus Lodge & Spa,,,,,,415 West Carmel Valley Road,,Carmel Valley,CA,93924,,,2023-05-02,2352.04,,Lodging,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-52626,,,ORG,Integrated Solutions: Political,,,,,,4142 Adams Avenue,Ste 103-550,San Diego,CA,92116,,,2023-05-02,250.00,,Software Subscription,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-52620,,,ORG,Gusto,,,,,,450 Park Ave S,,New York,NY,10016,,,2023-05-04,80.93,,Payroll Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-52651,,,ORG,"Fulkerson Kennedy & Company, LLC",,,,,,"660 Pennsylvania Ave SE, Suite 201",,Washington,DC,20003,,,2023-05-05,13555.39,,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-52647,,,ORG,Santa Rosa Partners LLC,,,,,,251 Little Falls Dr,,Wilmington,DE,19808,,,2023-05-05,4400.00,,Compliance Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-52648,,,ORG,TOA Group LLC,,,,,,3104 E Camelback Rd,Suite 2031,Phoenix,AZ,85016,,,2023-05-05,48542.86,,Security Detail Expenses - See Memo's,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-52649,B-52648,,ORG,TOA Group LLC,,,,,,3104 E Camelback Rd,Suite 2031,Phoenix,AZ,85016,,,2023-05-05,1837.67,,Reimbursed Medical Equipment & Supplies,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-TOA Group LLC
SB21B,C00571182,B-52650,B-52648,,ORG,TOA Group LLC,,,,,,3104 E Camelback Rd,Suite 2031,Phoenix,AZ,85016,,,2023-05-05,46705.19,,Security Detail Agents,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-TOA Group LLC
SB21B,C00571182,B-52646,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,02238,,,2023-05-07,308.10,,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-53098,,,ORG,FedEx Corporation Travel,,,,,,101 Constitution Avenue Northwest,,Washington,DC,20001,,,2023-05-10,2877.00,,Air Travel at Fair Market Value,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-53083,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,02238,,,2023-05-14,197.50,,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-53079,,,ORG,Gusto,,,,,,450 Park Ave S,,New York,NY,10016,,,2023-05-15,1238.50,,Payroll - See Memos,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-53080,,,ORG,Gusto,,,,,,450 Park Ave S,,New York,NY,10016,,,2023-05-15,320.44,,Payroll Taxes,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-53087,,,ORG,Barclays Card Services,,,,,,PO Box 13337,,Philadelphia,PA,19101,,,2023-05-17,4288.89,,Credit Card Payment - See Memos if Itemized,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-53088,B-53087,,ORG,Culinary Dropout,,,,,,5632 N 7th St,,Phoenix,AZ,85014,,,2023-05-17,320.64,,Catering,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-53090,B-53087,,ORG,Jackie American Bistro,,,,,,79 Potomac Avenue Southeast,,Washington,DC,20003,,,2023-05-17,289.08,,Meeting Meals,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-53092,B-53087,,ORG,Promontory,,,,,,1601 Oakville Grade,,Oakville,CA,94562,,,2023-05-17,1469.65,,Event Expenses,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-53093,B-53087,,ORG,Promontory,,,,,,1601 Oakville Grade,,Oakville,CA,94562,,,2023-05-17,250.00,,Event Expenses,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-53094,B-53087,,ORG,Rivers Marie Vineyards,,,,,,900 Foothill Boulevard,,Calistoga,CA,94515,,,2023-05-17,882.50,,Event Catering,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-53095,B-53087,,ORG,"Slack Technologies, Inc.",,,,,,500 Howard St,,San Francisco,CA,94105,,,2023-05-17,480.19,,Software Subscription,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-53096,B-53087,,ORG,"Slack Technologies, Inc.",,,,,,500 Howard St,,San Francisco,CA,94105,,,2023-05-17,36.11,,Software Subscription,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-53097,B-53087,,ORG,United Airlines,,,,,,PO Box 6120,,Rapid City,SD,57709,,,2023-05-17,457.60,,Airfare,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-53086,,,ORG,"Fulkerson Kennedy & Company, LLC",,,,,,"660 Pennsylvania Ave SE, Suite 201",,Washington,DC,20003,,,2023-05-17,6417.35,,Travel & Catering Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-53129,,,ORG,Barclays Card Services,,,,,,PO Box 13337,,Philadelphia,PA,19101,,,2023-05-24,5442.77,,Credit Card Payment - See Memos if Itemized,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-53130,B-53129,,ORG,Andaz,,,,,,6114 N Scottsdale Rd,,Scottsdale,AZ,85253,,,2023-05-24,212.34,,Meeting Meal Expense,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-53131,B-53129,,ORG,Groundlink Holdings LLC,,,,,,134 W 37th St,,New York,NY,10018,,,2023-05-24,547.49,,Car Service,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-53134,B-53129,,ORG,Rosewood Sand Hill,,,,,,2825 Sand Hill Rd,,Menlo Park,CA,94025,,,2023-05-24,1237.93,,Lodging,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-53135,B-53129,,ORG,Rosewood Sand Hill,,,,,,2825 Sand Hill Rd,,Menlo Park,CA,94025,,,2023-05-24,1648.17,,Lodging,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-53136,B-53129,,ORG,Rosewood Sand Hill,,,,,,2825 Sand Hill Rd,,Menlo Park,CA,94025,,,2023-05-24,1604.84,,Lodging,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-53127,,,ORG,Amalgamated Bank,,,,,,275 Seventh Ave,,New York,NY,10001,,,2023-05-26,522.17,,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-53122,,,ORG,Gusto,,,,,,450 Park Ave S,,New York,NY,10016,,,2023-05-30,1238.51,,Payroll - See Memos,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-53123,B-53122,,IND,,Davidson,Michelle,R,,,928 W Glenrosa Ave,,Phoenix,AZ,85013,,,2023-06-06,376.46,,Payroll,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Gusto
SB21B,C00571182,B-53124,B-53122,,IND,,Tomsheck,Cullen,P.,,,3000 Connecticut Ave NW Apt 418,,Washington,DC,20008,,,2023-06-06,560.89,,Payroll,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Gusto
SB21B,C00571182,B-53125,B-53122,,IND,,Winkler,Daniel,D,,,4615 E Palomino Rd,,Phoenix,AZ,85018,,,2023-06-06,301.16,,Payroll,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Gusto
SB21B,C00571182,B-53117,,,PAC,"Democracy Engine, Inc.",,,,,,"850 Quincy St, NW #402",,Washington,DC,20011,,,2023-05-31,300.30,,Merchant Fees,,C00468314,"Democracy Engine, Inc.",,,,,,,,,,,,,,,,,
SB21B,C00571182,B-53121,,,ORG,Gusto,,,,,,450 Park Ave S,,New York,NY,10016,,,2023-05-31,320.42,,Payroll Taxes,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-53126,,,ORG,"Fulkerson Kennedy & Company, LLC",,,,,,"660 Pennsylvania Ave SE, Suite 201",,Washington,DC,20003,,,2023-06-02,23726.15,,Event & Catering Reimbursement,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-53120,,,ORG,Integrated Solutions: Political,,,,,,4142 Adams Avenue,Ste 103-550,San Diego,CA,92116,,,2023-06-02,250.00,,Software Subscription,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-53137,,,ORG,Gusto,,,,,,450 Park Ave S,,New York,NY,10016,,,2023-06-07,80.93,,Payroll Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-53151,,,ORG,Barclays Card Services,,,,,,PO Box 13337,,Philadelphia,PA,19101,,,2023-06-08,14273.45,,Credit Card Payment - See Memos if Itemized,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-53152,B-53151,,ORG,Alaska Airlines,,,,,,19300 International Blvd,,Seatac,WA,98188,,,2023-06-08,1228.90,,Airfare,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-53153,B-53151,,ORG,American Airlines,,,,,,4255 Amon Carter Blvd,,Fort Worth,TX,76155,,,2023-06-08,10649.20,,Airfare,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-53154,B-53151,,ORG,El Al Israel Airlines,,,,,,PO Box 41,Ben Gurion Airport LOD,Israel,DC,70100,,,2023-06-08,1937.65,,Airfare,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
