form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00841130,SB29.74,,,ORG,GRAYROBINSON,,,,,,"301 EAST PINE ST, STE 1400",,ORLANDO,FL,32801,,,2024-08-26,5000.00,,NON CONTRIBUTION ACCOUNT: LEGAL CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.84,,,ORG,STACY DAVIS & ASSOCIATES,,,,,,24651 EVEREVE CIRCLE,,LAKE FOREST,CA,92630,,,2024-08-26,15000.00,,NON CONTRIBUTION ACCOUNT: FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.63,,,IND,,VALDES,ALEXANDRA ,,,,PO BOX 3696,,TALLAHASSEE,FL,32315,,,2024-08-29,3500.00,,NON CONTRIBUTION ACCOUNT: FUNDRAISING CONSULTING ,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.65,,,ORG,ASHMAN CONSULTING LLC,,,,,,2030 WESTCREEK LN,#425,HOUSTON,TX,77027,,,2024-08-29,4000.00,,NON CONTRIBUTION ACCOUNT: FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.88,,,ORG,FENNACY WINE COMPANY LLC ,,,,,,177 WEBSTER STREET,#424,MONTEREY,CA,93940,,,2024-08-29,3000.00,,NON CONTRIBUTION ACCOUNT: IN KIND OFFSET: FOOD / BEVERAGE ,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.58,,,IND,,BREWER,SARAH,,,,PO BOX 3696,,TALLAHASSEE,FL,32315,,,2024-08-30,1756.62,,NON CONTRIBUTION ACCOUNT: PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.56,,,IND,,EILON,ETHAN,,,,PO BOX 3696,,TALLAHASSEE,FL,32315,,,2024-08-30,4957.77,,NON CONTRIBUTION ACCOUNT: PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.57,,,IND,,JOHNSON,WILLIAM,,,,PO BOX 3696,,TALLAHASSEE,FL,32315,,,2024-08-30,1615.25,,NON CONTRIBUTION ACCOUNT: PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.59,,,IND,,KUNDINGER,KELLY,,,,PO BOX 3696,,TALLAHASSEE,FL,32315,,,2024-08-30,4287.03,,NON CONTRIBUTION ACCOUNT: PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.60,,,IND,,SCEUSA,CARL,,,,PO BOX 3696,,TALLAHASSEE,FL,32315,,,2024-08-30,3106.89,,NON CONTRIBUTION ACCOUNT: PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.67,,,ORG,CHAIN BRIDGE BANK ,,,,,,1445-A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-08-30,25.00,,NON CONTRIBUTION ACCOUNT: BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.50,,,ORG,INSPERITY ,,,,,,19001 CRESCENT SPRINGS,,KINGWOOD,TX,77339,,,2024-08-30,8798.49,,NON CONTRIBUTION ACCOUNT: PAYROLL TAXES / INSURANCE / PAYROLL PROCESSING FEES / PAYROLL BENEFITS ,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.85,,,PTY,REPUBLICAN PARTY OF FLORIDA ,,,,,,420 EAST JEFFERSON STREET,,TALLAHASSEE,FL,32301,,,2024-08-30,200000.00,,NON CONTRIBUTION ACCOUNT: NON FEDERAL CONTRIBUTION,,C00099259,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.168,,,PAC,RESTORE OUR NATION (RON PAC) ,,,,,,PO BOX 3696,,TALLAHASSEE,FL,32315,,,2024-08-31,-43051.96,,TRANSFER OF ALLOCATED EXPENSES: PAYROLL / DATABASE MANAGEMENT / SOFTWARE / RENT / FUNDRAISING / LEGA,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.162,,,IND,,WHITE ,SAMANTHA,,,,PO BOX 3696,,TALLAHASSEE,FL,32315,,,2024-09-05,5000.00,,NON CONTRIBUTION ACCOUNT: FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.163,,,ORG,THE LAUDERBACK GROUP ,,,,,,1810 WESTLAKE DRIVE ,,AUSTIN,TX,78746,,,2024-09-05,10000.00,,NON CONTRIBUTION ACCOUNT: FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.157,,,ORG,CHAIN BRIDGE BANK ,,,,,,1445-A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-09-10,25.00,,NON CONTRIBUTION ACCOUNT: BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.161,,,PTY,REPUBLICAN PARTY OF FLORIDA ,,,,,,420 EAST JEFFERSON STREET,,TALLAHASSEE,FL,32301,,,2024-09-10,500000.00,,NON CONTRIBUTION ACCOUNT: NON FEDERAL CONTRIBUTION,,C00099259,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.159,,,ORG,CMDI,,,,,,"1595 SPRING HILL ROAD, SUITE 500",,TYSONS CORNER,VA,22182,,,2024-09-12,2930.47,,NON CONTRIBUTION ACCOUNT: DATABASE MANAGEMENT ,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.145,,,IND,,BREWER,SARAH,,,,PO BOX 3696,,TALLAHASSEE,FL,32315,,,2024-09-13,1756.62,,NON CONTRIBUTION ACCOUNT: PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.143,,,IND,,EILON,ETHAN,,,,PO BOX 3696,,TALLAHASSEE,FL,32315,,,2024-09-13,4957.77,,NON CONTRIBUTION ACCOUNT: PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.146,,,IND,,KUNDINGER,KELLY,,,,PO BOX 3696,,TALLAHASSEE,FL,32315,,,2024-09-13,4287.03,,NON CONTRIBUTION ACCOUNT: PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.147,,,IND,,SCEUSA,CARL,,,,PO BOX 3696,,TALLAHASSEE,FL,32315,,,2024-09-13,3106.89,,NON CONTRIBUTION ACCOUNT: PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.148,,,ORG,INSPERITY ,,,,,,19001 CRESCENT SPRINGS,,KINGWOOD,TX,77339,,,2024-09-13,7883.28,,NON CONTRIBUTION ACCOUNT: PAYROLL TAXES / INSURANCE / PAYROLL PROCESSING FEES / PAYROLL BENEFITS ,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.144,,,IND,,JOHNSON,WILLIAM,,,,PO BOX 3696,,TALLAHASSEE,FL,32315,,,2024-09-16,1923.08,,NON CONTRIBUTION ACCOUNT: PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.158,,,IND,,VALDES,ALEXANDRA ,,,,PO BOX 3696,,TALLAHASSEE,FL,32315,,,2024-09-16,3500.00,,NON CONTRIBUTION ACCOUNT: FUNDRAISING CONSULTING ,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.165,,,ORG,"ACE SPECIALTIES, LLC",,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2024-09-16,1044.02,,NON CONTRIBUTION ACCOUNT: DEBT REPAYMENT: DONOR MEMENTOS,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.166,,,ORG,"ACE SPECIALTIES, LLC",,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2024-09-16,90.77,,NON CONTRIBUTION ACCOUNT: DEBT REPAYMENT: CAMPAIGN APPAREL,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.118,,,ORG,AMERICAN EXPRESS,,,,,,200 VESEY STREET ,,NEW YORK ,NY,10285,,,2024-09-16,6845.91,,NON CONTRIBUTION ACCOUNT: CREDIT CARD PAYMENT ,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.119,SB29.118,,ORG,1PASSWORD,,,,,,4711 YONGE ST 10TH FLOOR,,NORTH YORK,ON,M2N6K,,,2024-09-16,79.90,,NON CONTRIBUTION ACCOUNT: SOFTWARE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.120,SB29.118,,ORG,ADOBE,,,,,,801 N 34TH ST,,SEATTLE,WA,98103,,,2024-09-16,1251.75,,NON CONTRIBUTION ACCOUNT: SOFTWARE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.121,SB29.118,,ORG,"AIR LABS, INC.",,,,,,68 3RD STREET,,NEW YORK,NY,11231,,,2024-09-16,300.00,,NON CONTRIBUTION ACCOUNT: SOFTWARE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.122,SB29.118,,ORG,AT&T,,,,,,208 S AKARD ST,FL 10,DALLAS,TX,75202,,,2024-09-16,358.49,,NON CONTRIBUTION ACCOUNT: TELEPHONE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.123,SB29.118,,ORG,CLOUDFLARE,,,,,,101 TOWNSEND ST,,SAN FRANCISCO,CA,94107,,,2024-09-16,289.08,,NON CONTRIBUTION ACCOUNT: SOFTWARE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.124,SB29.118,,ORG,COMCAST/XFINITY,,,,,,1401 NORTHPOINT PARKWAY,,WEST PALM BEACH,FL,33407,,,2024-09-16,414.80,,NON CONTRIBUTION ACCOUNT: UTILITIES ,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.126,SB29.118,,ORG,"DIALPAD, INC.",,,,,,3001 BISHOP DRIVE,,SAN RAMON,CA,94583,,,2024-09-16,273.08,,NON CONTRIBUTION ACCOUNT: SOFTWARE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.127,SB29.118,,ORG,DOCUSIGN INC. ,,,,,,999 3RD AVE,SUITE 1700,SEATTLE,WA,98103,,,2024-09-16,90.00,,NON CONTRIBUTION ACCOUNT: SOFTWARE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.128,SB29.118,,ORG,FEDEX,,,,,,3875 AIRWAYS BLVD,BLD FL H3,MEMPHIS,TN,38116,,,2024-09-16,130.94,,NON CONTRIBUTION ACCOUNT: DELIVERY SERVICES,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.129,SB29.118,,ORG,"GITHUB, INC.      ",,,,,,275 BRANNAN STREET,,SAN FRANCISCO,CA,94107,,,2024-09-16,63.00,,NON CONTRIBUTION ACCOUNT: SOFTWARE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.130,SB29.118,,ORG,GSUITE,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,94043,,,2024-09-16,574.82,,NON CONTRIBUTION ACCOUNT: SOFTWARE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.131,SB29.118,,ORG,"LUMAFORGE, AN OWC CO",,,,,,1311 S FLOWER ST,,BURBANK,CA,91502,,,2024-09-16,250.00,,NON CONTRIBUTION ACCOUNT: SOFTWARE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.142,SB29.118,,ORG,PORTMARNOCK HOTEL ,,,,,,STRAND ROAD,,DUBLIN,IE,D13V2,,,2024-09-16,745.20,,NON CONTRIBUTION ACCOUNT: TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.133,SB29.118,,ORG,PRIME STORAGE,,,,,,2428 N MONROE STREET,,TALLAHASSEE,FL,32303,,,2024-09-16,251.51,,NON CONTRIBUTION ACCOUNT: STORAGE ,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.134,SB29.118,,ORG,RINGCENTRAL INC,,,,,,20 DAVIS DRIVE,,BELMONT,CA,94002,,,2024-09-16,308.72,,NON CONTRIBUTION ACCOUNT: TELEPHONE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.135,SB29.118,,ORG,STARLINK INTERNET,,,,,,1 ROCKET RD,,HAWTHORNE,CA,90250,,,2024-09-16,150.00,,NON CONTRIBUTION ACCOUNT: UTILITIES ,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.139,SB29.118,,ORG,THE DAILY BEAST COMPANY LLC,,,,,,555 WEST 18TH STREET,,NEW YORK,NY,10011,,,2024-09-16,49.99,,NON CONTRIBUTION ACCOUNT: SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.140,SB29.118,,ORG,USA TODAY NETWORK,,,,,,7950 JONES BRANCH DRIVE,,MCLEAN,VA,22102,,,2024-09-16,19.99,,NON CONTRIBUTION ACCOUNT: SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.141,SB29.118,,ORG,USPS.COM CLICKNSHIP,,,,,,475 L ENFANT PLZ SW,,WASHINGTON,DC,20260,,,2024-09-16,637.50,,NON CONTRIBUTION ACCOUNT: POSTAGE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.136,SB29.118,,ORG,VERIZON,,,,,,255 PARKSHORE DR,BLDG B,FOLSOM,CA,95630,,,2024-09-16,346.65,,NON CONTRIBUTION ACCOUNT: TELEPHONE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.137,SB29.118,,ORG,YOUTUBE TV,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,94043,,,2024-09-16,166.53,,NON CONTRIBUTION ACCOUNT: SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.138,SB29.118,,ORG,ZOOM,,,,,,55 ALMADEN BLVD,,SAN JOSE,CA,95113,,,2024-09-16,65.99,,NON CONTRIBUTION ACCOUNT: SOFTWARE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.155,,,ORG,ASHMAN CONSULTING LLC,,,,,,2030 WESTCREEK LN,#425,HOUSTON,TX,77027,,,2024-09-16,4000.00,,NON CONTRIBUTION ACCOUNT: FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.164,,,ORG,ROBERT J YOUNG COMPANY,,,,,,PO BOX 306412,,NASHVILLE,TN,37230,,,2024-09-16,481.23,,NON CONTRIBUTION ACCOUNT: OFFICE SUPPLIES ,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.156,,,ORG,ASHMAN CONSULTING LLC,,,,,,2030 WESTCREEK LN,#425,HOUSTON,TX,77027,,,2024-09-17,1333.76,,NON CONTRIBUTION ACCOUNT: TRAVEL / OFFICE SUPPLIES / PARKING / FOOD / BEVERAGE,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.160,,,ORG,GRAYROBINSON,,,,,,"301 EAST PINE ST, STE 1400",,ORLANDO,FL,32801,,,2024-09-17,11000.00,,NON CONTRIBUTION ACCOUNT: RENT,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.151,,,IND,,BREWER,SARAH,,,,PO BOX 3696,,TALLAHASSEE,FL,32315,,,2024-09-30,1756.62,,NON CONTRIBUTION ACCOUNT: PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.154,,,IND,,EDMONDS,HAYLEY,,,,PO BOX 3696,,TALLAHASSEE,FL,32315,,,2024-09-30,2973.36,,NON CONTRIBUTION ACCOUNT: PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.150,,,IND,,EILON,ETHAN,,,,PO BOX 3696,,TALLAHASSEE,FL,32315,,,2024-09-30,4957.77,,NON CONTRIBUTION ACCOUNT: PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.152,,,IND,,KUNDINGER,KELLY,,,,PO BOX 3696,,TALLAHASSEE,FL,32315,,,2024-09-30,4287.03,,NON CONTRIBUTION ACCOUNT: PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.153,,,IND,,SCEUSA,CARL,,,,PO BOX 3696,,TALLAHASSEE,FL,32315,,,2024-09-30,3294.05,,NON CONTRIBUTION ACCOUNT: PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.149,,,ORG,INSPERITY ,,,,,,19001 CRESCENT SPRINGS,,KINGWOOD,TX,77339,,,2024-09-30,9196.34,,NON CONTRIBUTION ACCOUNT: PAYROLL TAXES / INSURANCE / PAYROLL PROCESSING FEES / PAYROLL BENEFITS ,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.169,,,PAC,RESTORE OUR NATION (RON PAC) ,,,,,,PO BOX 3696,,TALLAHASSEE,FL,32315,,,2024-09-30,-1529.78,,TRANSFER OF ALLOCATED EXPENSES: PAYROLL / DATABASE MANAGEMENT / RENT / OFFICE SUPPLIES / FUNDRAISING,,,,,,,,,,,,,  ,,,,,,,
