form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00873893,SB21B.1027587,,,ORG,"CAMPAIGN DATA GROUP, LLC",,,,,,1281 TALLADEGA HWY,,SYLACAUGA,AL,35150,,,2024-10-09,16378.48,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1027430,,,ORG,"CAMPAIGN DATA GROUP, LLC",,,,,,1281 TALLADEGA HWY,,SYLACAUGA,AL,35150,,,2024-10-08,18003.80,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1026340,,,ORG,"CAMPAIGN DATA GROUP, LLC",,,,,,1281 TALLADEGA HWY,,SYLACAUGA,AL,35150,,,2024-10-07,18702.99,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1025481,,,ORG,"CAMPAIGN DATA GROUP, LLC",,,,,,1281 TALLADEGA HWY,,SYLACAUGA,AL,35150,,,2024-10-03,19318.00,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1027974,,,ORG,"CAMPAIGN DATA GROUP, LLC",,,,,,1281 TALLADEGA HWY,,SYLACAUGA,AL,35150,,,2024-10-10,42271.70,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1024932,,,ORG,CAMPAIGN NUCLEUS LLC,,,,,,3593 MEDINA RD #110,,MEDINA,OH,44256,,,2024-10-04,27000.00,,FUNDRAISING SOFTWARE
SB21B,C00873893,SB21B.1023880,,,ORG,CMDI,,,,,,1593 SPRING HILL RD,STE 400,TYSONS CORNER,VA,22182,,,2024-10-02,809.25,,DATA PROCESSING SERVICES
SB21B,C00873893,SB21B.1029284,,,ORG,CONSERVATIVE CAMPAIGN TECHNOLOGY LLC,,,,,,1512 E BROWARD BLVD,UNIT 104B,FORT LAUDERDALE,FL,33301,,,2024-10-16,0.93,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1028562,,,ORG,CONSERVATIVE CAMPAIGN TECHNOLOGY LLC,,,,,,1512 E BROWARD BLVD,UNIT 104B,FORT LAUDERDALE,FL,33301,,,2024-10-11,2.17,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1027588,,,ORG,CONSERVATIVE CAMPAIGN TECHNOLOGY LLC,,,,,,1512 E BROWARD BLVD,UNIT 104B,FORT LAUDERDALE,FL,33301,,,2024-10-09,6.60,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1028839,,,ORG,CONSERVATIVE CAMPAIGN TECHNOLOGY LLC,,,,,,1512 E BROWARD BLVD,UNIT 104B,FORT LAUDERDALE,FL,33301,,,2024-10-15,14.10,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1027975,,,ORG,CONSERVATIVE CAMPAIGN TECHNOLOGY LLC,,,,,,1512 E BROWARD BLVD,UNIT 104B,FORT LAUDERDALE,FL,33301,,,2024-10-10,141.65,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1027589,,,ORG,CONSERVATIVE OUTREACH GROUP LLC,,,,,,FIVE COWBOYS WAY,SUITE 300,FRISCO,TX,75034,,,2024-10-09,365.69,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1027976,,,ORG,CONSERVATIVE OUTREACH GROUP LLC,,,,,,FIVE COWBOYS WAY,SUITE 300,FRISCO,TX,75034,,,2024-10-10,487.94,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1027431,,,ORG,CONSERVATIVE OUTREACH GROUP LLC,,,,,,FIVE COWBOYS WAY,SUITE 300,FRISCO,TX,75034,,,2024-10-08,570.45,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1029285,,,ORG,CONSERVATIVE OUTREACH GROUP LLC,,,,,,FIVE COWBOYS WAY,SUITE 300,FRISCO,TX,75034,,,2024-10-16,1168.70,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1028840,,,ORG,CONSERVATIVE OUTREACH GROUP LLC,,,,,,FIVE COWBOYS WAY,SUITE 300,FRISCO,TX,75034,,,2024-10-15,4057.95,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1024859,,,ORG,CONSERVATIVE OUTREACH GROUP LLC,,,,,,FIVE COWBOYS WAY,SUITE 300,FRISCO,TX,75034,,,2024-10-02,4709.67,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1028563,,,ORG,CONSERVATIVE OUTREACH GROUP LLC,,,,,,FIVE COWBOYS WAY,SUITE 300,FRISCO,TX,75034,,,2024-10-11,7805.85,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1026153,,,ORG,CONSERVATIVE OUTREACH GROUP LLC,,,,,,FIVE COWBOYS WAY,SUITE 300,FRISCO,TX,75034,,,2024-10-04,10919.88,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1026341,,,ORG,CONSERVATIVE OUTREACH GROUP LLC,,,,,,FIVE COWBOYS WAY,SUITE 300,FRISCO,TX,75034,,,2024-10-07,17342.51,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1025482,,,ORG,CONSERVATIVE OUTREACH GROUP LLC,,,,,,FIVE COWBOYS WAY,SUITE 300,FRISCO,TX,75034,,,2024-10-03,17368.36,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1024364,,,ORG,CONSERVATIVE OUTREACH GROUP LLC,,,,,,FIVE COWBOYS WAY,SUITE 300,FRISCO,TX,75034,,,2024-10-01,19164.18,,FUNDRAISING FEES
SB21B,C00873893,SB21B.134632735,,,IND,,DEVINE,MICHAEL,,,,555 SEMINAR DRIVE,APT 140,HOUSTON,TX,77060,,,2024-10-07,10.00,,10.00 USDC RECEIVED NOT LIQUIDATED
SB21B,C00873893,SB21B.1023743,,,ORG,"DIRECTSND, LLC",,,,,,4141 BUTTERFIELD RD,,CEDAR FALLS,IA,50613,,,2024-10-02,500000.00,,SMS ADVERTISING
SB21B,C00873893,SB21B.1027808,,,ORG,"DIRECTSND, LLC",,,,,,4141 BUTTERFIELD RD,,CEDAR FALLS,IA,50613,,,2024-10-11,500000.00,,SMS ADVERTISING
SB21B,C00873893,SB21B.1024860,,,ORG,DONORBUREAU,,,,,,1900 N CULPEPPER ST,,ARLINGTON,VA,22207,,,2024-10-02,3935.87,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1029286,,,ORG,DONORBUREAU,,,,,,1900 N CULPEPPER ST,,ARLINGTON,VA,22207,,,2024-10-16,3947.24,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1028564,,,ORG,DONORBUREAU,,,,,,1900 N CULPEPPER ST,,ARLINGTON,VA,22207,,,2024-10-11,5722.27,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1027432,,,ORG,DONORBUREAU,,,,,,1900 N CULPEPPER ST,,ARLINGTON,VA,22207,,,2024-10-08,6595.78,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1024365,,,ORG,DONORBUREAU,,,,,,1900 N CULPEPPER ST,,ARLINGTON,VA,22207,,,2024-10-01,6892.98,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1027590,,,ORG,DONORBUREAU,,,,,,1900 N CULPEPPER ST,,ARLINGTON,VA,22207,,,2024-10-09,14415.59,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1028841,,,ORG,DONORBUREAU,,,,,,1900 N CULPEPPER ST,,ARLINGTON,VA,22207,,,2024-10-15,15860.78,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1027977,,,ORG,DONORBUREAU,,,,,,1900 N CULPEPPER ST,,ARLINGTON,VA,22207,,,2024-10-10,16595.66,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1026342,,,ORG,DONORBUREAU,,,,,,1900 N CULPEPPER ST,,ARLINGTON,VA,22207,,,2024-10-07,21771.74,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1025483,,,ORG,DONORBUREAU,,,,,,1900 N CULPEPPER ST,,ARLINGTON,VA,22207,,,2024-10-03,36722.62,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1026154,,,ORG,DONORBUREAU,,,,,,1900 N CULPEPPER ST,,ARLINGTON,VA,22207,,,2024-10-04,38075.05,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1027901,,,ORG,DYSPATCHIT EMAIL AND TEXT SERVICES,,,,,,1512 E BROWARD BLVD,UNIT 104B,FORT LAUDERDALE,FL,33301,,,2024-10-11,53355.15,,EMAIL SERVICES
SB21B,C00873893,SB21B.1018421,,,ORG,DYSPATCHIT EMAIL AND TEXT SERVICES,,,,,,1512 E BROWARD BLVD,UNIT 104B,FORT LAUDERDALE,FL,33301,,,2024-10-07,118860.75,,EMAIL SERVICES
SB21B,C00873893,SB21B.1029287,,,ORG,EDEE INC.,,,,,,6890 E. SUNRISE DR.,STE. 120-297,TUCSON,AZ,85750,,,2024-10-16,3546.81,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1027433,,,ORG,EDEE INC.,,,,,,6890 E. SUNRISE DR.,STE. 120-297,TUCSON,AZ,85750,,,2024-10-08,4124.79,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1027591,,,ORG,EDEE INC.,,,,,,6890 E. SUNRISE DR.,STE. 120-297,TUCSON,AZ,85750,,,2024-10-09,4208.07,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1028842,,,ORG,EDEE INC.,,,,,,6890 E. SUNRISE DR.,STE. 120-297,TUCSON,AZ,85750,,,2024-10-15,4452.34,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1026343,,,ORG,EDEE INC.,,,,,,6890 E. SUNRISE DR.,STE. 120-297,TUCSON,AZ,85750,,,2024-10-07,5803.48,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1024861,,,ORG,EDEE INC.,,,,,,6890 E. SUNRISE DR.,STE. 120-297,TUCSON,AZ,85750,,,2024-10-02,6047.63,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1028565,,,ORG,EDEE INC.,,,,,,6890 E. SUNRISE DR.,STE. 120-297,TUCSON,AZ,85750,,,2024-10-11,6479.85,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1026155,,,ORG,EDEE INC.,,,,,,6890 E. SUNRISE DR.,STE. 120-297,TUCSON,AZ,85750,,,2024-10-04,6904.19,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1027978,,,ORG,EDEE INC.,,,,,,6890 E. SUNRISE DR.,STE. 120-297,TUCSON,AZ,85750,,,2024-10-10,13118.68,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1024366,,,ORG,EDEE INC.,,,,,,6890 E. SUNRISE DR.,STE. 120-297,TUCSON,AZ,85750,,,2024-10-01,14885.34,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1025484,,,ORG,EDEE INC.,,,,,,6890 E. SUNRISE DR.,STE. 120-297,TUCSON,AZ,85750,,,2024-10-03,14905.67,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1027592,,,ORG,FRONTLINE STRATEGIES LLC,,,,,,4 HOLLY LN,,MOHNTON,PA,19540,,,2024-10-09,5274.42,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1027434,,,ORG,FRONTLINE STRATEGIES LLC,,,,,,4 HOLLY LN,,MOHNTON,PA,19540,,,2024-10-08,7135.68,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1024862,,,ORG,FRONTLINE STRATEGIES LLC,,,,,,4 HOLLY LN,,MOHNTON,PA,19540,,,2024-10-02,7949.98,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1026156,,,ORG,FRONTLINE STRATEGIES LLC,,,,,,4 HOLLY LN,,MOHNTON,PA,19540,,,2024-10-04,14402.61,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1028566,,,ORG,FRONTLINE STRATEGIES LLC,,,,,,4 HOLLY LN,,MOHNTON,PA,19540,,,2024-10-11,15814.96,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1029288,,,ORG,FRONTLINE STRATEGIES LLC,,,,,,4 HOLLY LN,,MOHNTON,PA,19540,,,2024-10-16,17016.59,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1024367,,,ORG,FRONTLINE STRATEGIES LLC,,,,,,4 HOLLY LN,,MOHNTON,PA,19540,,,2024-10-01,20191.21,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1028843,,,ORG,FRONTLINE STRATEGIES LLC,,,,,,4 HOLLY LN,,MOHNTON,PA,19540,,,2024-10-15,22063.30,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1026344,,,ORG,FRONTLINE STRATEGIES LLC,,,,,,4 HOLLY LN,,MOHNTON,PA,19540,,,2024-10-07,28486.96,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1025485,,,ORG,FRONTLINE STRATEGIES LLC,,,,,,4 HOLLY LN,,MOHNTON,PA,19540,,,2024-10-03,29111.54,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1027979,,,ORG,FRONTLINE STRATEGIES LLC,,,,,,4 HOLLY LN,,MOHNTON,PA,19540,,,2024-10-10,43583.88,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1027169,,,ORG,GEMINI,,,,,,600 3RD AVE,,NEW YORK,NY,10016,,,2024-10-02,1281.28,,MERCHANT FEES
SB21B,C00873893,SB21B.134632742,,,IND,,GRANT,MARCUS,,,,6514 HOADS DEUCE CT,,SPRING,TX,77379,,,2024-10-04,20.24,,0.000326 BITCOIN RECEIVED SUMULTANEOUSLY CONVERTED TO USDC NOT LIQUIDATED
SB21B,C00873893,SB21B.1020575,,,ORG,GRAPHITE CREATIVE,,,,,,7918 JONES BRANCH DR,FL 4,MCLEAN,VA,22102,,,2024-10-01,3600.00,,GRAPHIC DESIGN SERVICES
SB21B,C00873893,SB21B.1026345,,,ORG,GRASSROOTS FOR YOU LLC,,,,,,43 RAINEY ST,,AUSTIN,TX,78701,,,2024-10-07,5271.48,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1024368,,,ORG,GRASSROOTS FOR YOU LLC,,,,,,43 RAINEY ST,,AUSTIN,TX,78701,,,2024-10-01,7414.07,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1027435,,,ORG,GRASSROOTS FOR YOU LLC,,,,,,43 RAINEY ST,,AUSTIN,TX,78701,,,2024-10-08,9086.31,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1026157,,,ORG,GRASSROOTS FOR YOU LLC,,,,,,43 RAINEY ST,,AUSTIN,TX,78701,,,2024-10-04,12672.23,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1024863,,,ORG,GRASSROOTS FOR YOU LLC,,,,,,43 RAINEY ST,,AUSTIN,TX,78701,,,2024-10-02,13122.10,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1028844,,,ORG,GRASSROOTS FOR YOU LLC,,,,,,43 RAINEY ST,,AUSTIN,TX,78701,,,2024-10-15,18954.38,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1029289,,,ORG,GRASSROOTS FOR YOU LLC,,,,,,43 RAINEY ST,,AUSTIN,TX,78701,,,2024-10-16,19113.29,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1028567,,,ORG,GRASSROOTS FOR YOU LLC,,,,,,43 RAINEY ST,,AUSTIN,TX,78701,,,2024-10-11,26136.18,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1027593,,,ORG,GRASSROOTS FOR YOU LLC,,,,,,43 RAINEY ST,,AUSTIN,TX,78701,,,2024-10-09,28723.64,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1025486,,,ORG,GRASSROOTS FOR YOU LLC,,,,,,43 RAINEY ST,,AUSTIN,TX,78701,,,2024-10-03,36711.91,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1027980,,,ORG,GRASSROOTS FOR YOU LLC,,,,,,43 RAINEY ST,,AUSTIN,TX,78701,,,2024-10-10,59427.63,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1022533,,,IND,,MUNFORD,GREGORY,ALLEN,,,3119 N. 17TH STREET,,ARLINGTON,VA,22201,,,2024-10-08,20000.00,,DIRECT MAIL DESIGN SERVICES
SB21B,C00873893,SB21B.1026044,,,ORG,HEARTLAND,,,,,,ONE HEARTLAND WAY,,JEFFERSONVILLE,IN,47130,,,2024-10-01,18200.51,,MERCHANT FEES
SB21B,C00873893,SB21B.1029025,,,ORG,JONES DAY,,,,,,"51 LOUISIANA AVENUE, NW",,WASHINGTON,DC,20001,,,2024-10-15,24750.00,,LEGAL CONSULTING
SB21B,C00873893,SB21B.1028845,,,ORG,"LAUNCHPAD STRATEGIES, LLC",,,,,,PO BOX 80323,,RALEIGH,NC,27623,,,2024-10-15,19417.78,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1024864,,,ORG,"LAUNCHPAD STRATEGIES, LLC",,,,,,PO BOX 80323,,RALEIGH,NC,27623,,,2024-10-02,15065.62,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1027436,,,ORG,"LAUNCHPAD STRATEGIES, LLC",,,,,,PO BOX 80323,,RALEIGH,NC,27623,,,2024-10-08,16841.53,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1027594,,,ORG,"LAUNCHPAD STRATEGIES, LLC",,,,,,PO BOX 80323,,RALEIGH,NC,27623,,,2024-10-09,17247.18,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1028568,,,ORG,"LAUNCHPAD STRATEGIES, LLC",,,,,,PO BOX 80323,,RALEIGH,NC,27623,,,2024-10-11,18945.63,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1029290,,,ORG,"LAUNCHPAD STRATEGIES, LLC",,,,,,PO BOX 80323,,RALEIGH,NC,27623,,,2024-10-16,19049.98,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1026346,,,ORG,"LAUNCHPAD STRATEGIES, LLC",,,,,,PO BOX 80323,,RALEIGH,NC,27623,,,2024-10-07,19451.49,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1024369,,,ORG,"LAUNCHPAD STRATEGIES, LLC",,,,,,PO BOX 80323,,RALEIGH,NC,27623,,,2024-10-01,21696.70,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1026158,,,ORG,"LAUNCHPAD STRATEGIES, LLC",,,,,,PO BOX 80323,,RALEIGH,NC,27623,,,2024-10-04,25005.70,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1027981,,,ORG,"LAUNCHPAD STRATEGIES, LLC",,,,,,PO BOX 80323,,RALEIGH,NC,27623,,,2024-10-10,61584.82,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1025487,,,ORG,"LAUNCHPAD STRATEGIES, LLC",,,,,,PO BOX 80323,,RALEIGH,NC,27623,,,2024-10-03,66924.90,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1025151,,,ORG,"LAUNCHPAD STRATEGIES, LLC",,,,,,PO BOX 80323,,RALEIGH,NC,27623,,,2024-10-04,88971.50,,DIGITAL FUNDRAISING
SB21B,C00873893,SB21B.1025160,,,ORG,"LAUNCHPAD STRATEGIES, LLC",,,,,,PO BOX 80323,,RALEIGH,NC,27623,,,2024-10-04,3500666.47,,DIGITAL FUNDRAISING & ONLINE ADVERTISING
SB21B,C00873893,SB21B.1020253,,,ORG,MOORE A SERIES LLC,,,,,,4200 PARLIAMENT PLACE,SUITE 300,LANHAM,MD,20706,,,2024-10-01,500.00,,DIRECT MAIL PRINTING
SB21B,C00873893,SB21B.1024295,,,ORG,MOORE A SERIES LLC,,,,,,4200 PARLIAMENT PLACE,SUITE 300,LANHAM,MD,20706,,,2024-10-02,2337.45,,DIRECT MAIL PRINTING
SB21B,C00873893,SB21B.1027904,,,ORG,MOORE A SERIES LLC,,,,,,4200 PARLIAMENT PLACE,SUITE 300,LANHAM,MD,20706,,,2024-10-15,2539.54,,DIRECT MAIL PRINTING
SB21B,C00873893,SB21B.1024291,,,ORG,MOORE A SERIES LLC,,,,,,4200 PARLIAMENT PLACE,SUITE 300,LANHAM,MD,20706,,,2024-10-02,2704.14,,DIRECT MAIL PRINTING
SB21B,C00873893,SB21B.1027903,,,ORG,MOORE A SERIES LLC,,,,,,4200 PARLIAMENT PLACE,SUITE 300,LANHAM,MD,20706,,,2024-10-15,2804.84,,DIRECT MAIL PRINTING
SB21B,C00873893,SB21B.1024293,,,ORG,MOORE A SERIES LLC,,,,,,4200 PARLIAMENT PLACE,SUITE 300,LANHAM,MD,20706,,,2024-10-02,3902.15,,DIRECT MAIL PRINTING
SB21B,C00873893,SB21B.1022986,,,ORG,MOORE A SERIES LLC,,,,,,4200 PARLIAMENT PLACE,SUITE 300,LANHAM,MD,20706,,,2024-10-01,22256.29,,DIRECT MAIL PRINTING
SB21B,C00873893,SB21B.1026379,,,ORG,MOORE A SERIES LLC,,,,,,4200 PARLIAMENT PLACE,SUITE 300,LANHAM,MD,20706,,,2024-10-11,77994.89,,DIRECT MAIL PRINTING
SB21B,C00873893,SB21B.1027437,,,ORG,NORTH COUNTRY STRATEGIES LLC,,,,,,"16 NORTHERN PINES ROAD, UNIT A",,GANSEVOORT,NY,12831,,,2024-10-08,911.64,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1029291,,,ORG,NORTH COUNTRY STRATEGIES LLC,,,,,,"16 NORTHERN PINES ROAD, UNIT A",,GANSEVOORT,NY,12831,,,2024-10-16,1158.59,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1027595,,,ORG,NORTH COUNTRY STRATEGIES LLC,,,,,,"16 NORTHERN PINES ROAD, UNIT A",,GANSEVOORT,NY,12831,,,2024-10-09,1836.81,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1025488,,,ORG,NORTH COUNTRY STRATEGIES LLC,,,,,,"16 NORTHERN PINES ROAD, UNIT A",,GANSEVOORT,NY,12831,,,2024-10-03,2132.56,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1028569,,,ORG,NORTH COUNTRY STRATEGIES LLC,,,,,,"16 NORTHERN PINES ROAD, UNIT A",,GANSEVOORT,NY,12831,,,2024-10-11,2375.89,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1026347,,,ORG,NORTH COUNTRY STRATEGIES LLC,,,,,,"16 NORTHERN PINES ROAD, UNIT A",,GANSEVOORT,NY,12831,,,2024-10-07,3056.22,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1026159,,,ORG,NORTH COUNTRY STRATEGIES LLC,,,,,,"16 NORTHERN PINES ROAD, UNIT A",,GANSEVOORT,NY,12831,,,2024-10-04,3421.03,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1028846,,,ORG,NORTH COUNTRY STRATEGIES LLC,,,,,,"16 NORTHERN PINES ROAD, UNIT A",,GANSEVOORT,NY,12831,,,2024-10-15,4643.23,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1027982,,,ORG,NORTH COUNTRY STRATEGIES LLC,,,,,,"16 NORTHERN PINES ROAD, UNIT A",,GANSEVOORT,NY,12831,,,2024-10-10,6763.18,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1028847,,,ORG,O2M DIGITAL LLC,,,,,,539 W. COMMERCE ST.,UNIT 4240,DALLAS,TX,75208,,,2024-10-15,110.45,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1027596,,,ORG,O2M DIGITAL LLC,,,,,,539 W. COMMERCE ST.,UNIT 4240,DALLAS,TX,75208,,,2024-10-09,12.09,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1026348,,,ORG,O2M DIGITAL LLC,,,,,,539 W. COMMERCE ST.,UNIT 4240,DALLAS,TX,75208,,,2024-10-07,13.24,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1024370,,,ORG,O2M DIGITAL LLC,,,,,,539 W. COMMERCE ST.,UNIT 4240,DALLAS,TX,75208,,,2024-10-01,375.42,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1024865,,,ORG,O2M DIGITAL LLC,,,,,,539 W. COMMERCE ST.,UNIT 4240,DALLAS,TX,75208,,,2024-10-02,529.56,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1028570,,,ORG,O2M DIGITAL LLC,,,,,,539 W. COMMERCE ST.,UNIT 4240,DALLAS,TX,75208,,,2024-10-11,917.72,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1027983,,,ORG,O2M DIGITAL LLC,,,,,,539 W. COMMERCE ST.,UNIT 4240,DALLAS,TX,75208,,,2024-10-10,1352.52,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1026160,,,ORG,O2M DIGITAL LLC,,,,,,539 W. COMMERCE ST.,UNIT 4240,DALLAS,TX,75208,,,2024-10-04,2429.55,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1025489,,,ORG,O2M DIGITAL LLC,,,,,,539 W. COMMERCE ST.,UNIT 4240,DALLAS,TX,75208,,,2024-10-03,7999.56,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1027597,,,ORG,OLYMPIC MEDIA LLC,,,,,,1881 N NASH ST #2301,,ARLINGTON,VA,22209,,,2024-10-09,3943.46,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1029292,,,ORG,OLYMPIC MEDIA LLC,,,,,,1881 N NASH ST #2301,,ARLINGTON,VA,22209,,,2024-10-16,5479.24,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1027438,,,ORG,OLYMPIC MEDIA LLC,,,,,,1881 N NASH ST #2301,,ARLINGTON,VA,22209,,,2024-10-08,5492.38,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1024866,,,ORG,OLYMPIC MEDIA LLC,,,,,,1881 N NASH ST #2301,,ARLINGTON,VA,22209,,,2024-10-02,6079.18,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1028571,,,ORG,OLYMPIC MEDIA LLC,,,,,,1881 N NASH ST #2301,,ARLINGTON,VA,22209,,,2024-10-11,8084.03,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1028848,,,ORG,OLYMPIC MEDIA LLC,,,,,,1881 N NASH ST #2301,,ARLINGTON,VA,22209,,,2024-10-15,9723.87,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1024371,,,ORG,OLYMPIC MEDIA LLC,,,,,,1881 N NASH ST #2301,,ARLINGTON,VA,22209,,,2024-10-01,11542.89,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1025490,,,ORG,OLYMPIC MEDIA LLC,,,,,,1881 N NASH ST #2301,,ARLINGTON,VA,22209,,,2024-10-03,18945.14,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1026349,,,ORG,OLYMPIC MEDIA LLC,,,,,,1881 N NASH ST #2301,,ARLINGTON,VA,22209,,,2024-10-07,23127.91,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1026161,,,ORG,OLYMPIC MEDIA LLC,,,,,,1881 N NASH ST #2301,,ARLINGTON,VA,22209,,,2024-10-04,32490.12,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1027984,,,ORG,OLYMPIC MEDIA LLC,,,,,,1881 N NASH ST #2301,,ARLINGTON,VA,22209,,,2024-10-10,35190.93,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1024867,,,ORG,OPINION STRATEGIES LLC,,,,,,214 N FAYETTE ST,,ALEXANDRIA,VA,22314,,,2024-10-02,994.71,,FUNDRAISING FEES
