form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00764860,SB29.I1379,,,ORG,O2M DIGITAL,,,,,,4 SMITHFIELD STREET,SUITE 11F,PITTSBURGH,PA,15222,,,2023-09-30,246.45,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1387,,,ORG,OLYMPIC MEDIA,,,,,,2402 POTOMAC AVE,,ALEXANDRIA,VA,22301,,,2023-09-30,64.14,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1392,,,ORG,PARAMOUNT,,,,,,2134 SOUTH WOLF ROAD,,DES PLAINES,IL,60018,,,2023-09-30,590.31,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1439,,,ORG,POP ACTA MEDIA,,,,,,10 FAIRWAY DR.,,DEERFIELD BEACH,FL,33441,,,2023-09-30,877.50,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1401,,,ORG,RIGHT COUNTY LISTS,,,,,,342 E BAY ST,,CHARLESTON,SC,29401,,,2023-09-30,255.46,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1405,,,ORG,SEND TEAM,,,,,,1501 COMMERCE DR.,,ELGIN,IL,60123,,,2023-09-30,75.00,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1408,,,ORG,TMA DIRECT,,,,,,1900 RESTON METRO PLAZA,SUITE 600,RESTON,VA,20190,,,2023-09-30,2186.28,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1417,,,ORG,WAMA STRATEGIES,,,,,,1776 WILSON BOULEVARD,STE. 530,ARLINGTON,VA,22209,,,2023-09-30,182.85,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1419,,,ORG,WINRED,,,,,,1776 WILSON BLVD SUITE 530,,ARLINGTON,VA,22209,,,2023-09-30,7739.88,,ONLINE DONATION PROCESSING,003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1344,,,ORG,BASE ENGAGER,,,,,,122 N. VALE ST.,,SMITHLAND,TX,75657,,,2023-10-01,320.28,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1350,,,ORG,BELIEVE MEDIA,,,,,,585 NORTH LARCHMONT BOULEVARD,,LOS ANGELES,CA,90004,,,2023-10-01,401.64,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1355,,,ORG,BETTER MOUSETRAP,,,,,,6501 RED HOOK ROAD,SUITE 201,ST. THOMAS,VI,00802,,,2023-10-01,19229.63,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1358,,,ORG,CONVERT DIGITAL LLC,,,,,,130 NORTH FAYETTE STREET,,ALEXANDRIA,VA,22314,,,2023-10-01,58877.87,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1364,,,ORG,DONORBUREAU,,,,,,1900 N CULPEPER ST,,ARLINGTON,VA,22207,,,2023-10-01,318.03,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1371,,,ORG,EXCELSIOR STRATEGIES ,,,,,,1207 DELAWARE AVENUE,,BUFFALO,NY,14209,,,2023-10-01,203.28,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1382,,,ORG,O2M DIGITAL,,,,,,4 SMITHFIELD STREET,SUITE 11F,PITTSBURGH,PA,15222,,,2023-10-01,745.68,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1385,,,ORG,OLYMPIC MEDIA,,,,,,2402 POTOMAC AVE,,ALEXANDRIA,VA,22301,,,2023-10-01,18.75,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1399,,,ORG,RIGHT COUNTY LISTS,,,,,,342 E BAY ST,,CHARLESTON,SC,29401,,,2023-10-01,73.71,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1410,,,ORG,TMA DIRECT,,,,,,1900 RESTON METRO PLAZA,SUITE 600,RESTON,VA,20190,,,2023-10-01,7959.49,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1415,,,ORG,WAMA STRATEGIES,,,,,,1776 WILSON BOULEVARD,STE. 530,ARLINGTON,VA,22209,,,2023-10-01,89.07,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1421,,,ORG,WINRED,,,,,,1776 WILSON BLVD SUITE 530,,ARLINGTON,VA,22209,,,2023-10-01,10706.49,,ONLINE DONATION PROCESSING,003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1244,,,ORG,LOGAN CIRCLE GROUP INC,,,,,,1700 KALORAMA ROAD NW #405,,WASHINGTON,DC,20009,,,2023-10-03,42815.28,,NON FEDERAL MAILER POSTAGE AND PRODUCTION,004,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1245,,,ORG,LOGAN CIRCLE GROUP INC,,,,,,1700 KALORAMA ROAD NW #405,,WASHINGTON,DC,20009,,,2023-10-03,43498.30,,MAILER POSTAGE AND PRODUCTION,004,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1312,,,ORG,CMDI,,,,,,1593 SPRING HILL RD SUITE 400,,TYSONS CORNER,VA,22182,,,2023-10-06,1048.80,,DATABASE AND SOFTWARE,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1258,,,ORG,"CHAIN BRIDGE BANK, NA",,,,,,1445-A LAUGHLIN AVE.,,MCLEAN,VA,22101,,,2023-10-24,2.50,,BANK FEE,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1269,,,ORG,CONVERT DIGITAL LLC,,,,,,130 NORTH FAYETTE STREET,,ALEXANDRIA,VA,22314,,,2023-10-24,37768.80,,DIGITAL FUNDRAISING,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1259,,,ORG,"CHAIN BRIDGE BANK, NA",,,,,,1445-A LAUGHLIN AVE.,,MCLEAN,VA,22101,,,2023-10-26,25.00,,BANK FEE,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1276,,,ORG,LOGAN CIRCLE GROUP INC,,,,,,1700 KALORAMA ROAD NW #405,,WASHINGTON,DC,20009,,,2023-10-26,30221.58,,TEXTING - NON FEDERAL,004,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1277,,,ORG,LOGAN CIRCLE GROUP INC,,,,,,1700 KALORAMA ROAD NW #405,,WASHINGTON,DC,20009,,,2023-10-26,983.40,,TEXTING - SUPPORT MIRONA FLORIAN AND MIKE TELEP,004,,,,,,,,,,,,  ,,,,,,,OH SCHOOL BOARD - CUYAHOGA - NORTH ROYALTON
SB29,C00764860,SB29.I1841,,,ORG,LOGAN CIRCLE GROUP INC,,,,,,1700 KALORAMA ROAD NW #405,,WASHINGTON,DC,20009,,,2023-10-26,1308.60,,TEXTING  - SUPPORT BEVERLY JONES AND JEFF JOHANSEN,,,,,,,,,,,,,  ,,,,,,,OH SCHOOL BOARD - CUYAHOGA - STRONGSVILLE CITY SCHOOLS
SB29,C00764860,SB29.I1842,,,ORG,LOGAN CIRCLE GROUP INC,,,,,,1700 KALORAMA ROAD NW #405,,WASHINGTON,DC,20009,,,2023-10-26,2302.77,,TEXTING - SUPPORT JULIE LISKANY AND DENISE D'ANGELO STEEL,,,,,,,,,,,,,  ,,,,,,,OH SCHOOL BOARD - FRANKLIN - SOUTH WESTERN CITY SCHOOLS
SB29,C00764860,SB29.I1843,,,ORG,LOGAN CIRCLE GROUP INC,,,,,,1700 KALORAMA ROAD NW #405,,WASHINGTON,DC,20009,,,2023-10-26,2034.16,,TEXTING - SUPPORT KATHRYN LEMASTER,,,,,,,,,,,,,  ,,,,,,,OH SCHOOL BOARD - FRANKLIN - HILLARD
SB29,C00764860,SB29.I1844,,,ORG,LOGAN CIRCLE GROUP INC,,,,,,1700 KALORAMA ROAD NW #405,,WASHINGTON,DC,20009,,,2023-10-26,875.36,,TEXTING - SUPPORT JEREMY COX,,,,,,,,,,,,,  ,,,,,,,OH SCHOOL BOARD - GREENE - XENIA
SB29,C00764860,SB29.I1845,,,ORG,LOGAN CIRCLE GROUP INC,,,,,,1700 KALORAMA ROAD NW #405,,WASHINGTON,DC,20009,,,2023-10-26,1969.23,,TEXTING - SUPPORT CHRISTINE COLLIVER AND NANCY SLATTERY,,,,,,,,,,,,,  ,,,,,,,OH SCHOOL BOARD - HAMILTON - NORTHWEST LOCAL
SB29,C00764860,SB29.I1846,,,ORG,LOGAN CIRCLE GROUP INC,,,,,,1700 KALORAMA ROAD NW #405,,WASHINGTON,DC,20009,,,2023-10-26,1516.86,,TEXTING - SUPPORT GIL MARTELLO AND ROSE IOPPOLO,,,,,,,,,,,,,  ,,,,,,,OH SCHOOL BOARD - LAKE - MENTOR EXEMPT. VILLAGE SCHOOLS
SB29,C00764860,SB29.I1847,,,ORG,LOGAN CIRCLE GROUP INC,,,,,,1700 KALORAMA ROAD NW #405,,WASHINGTON,DC,20009,,,2023-10-26,852.46,,TEXTING - SUPPORT SCOTT TAYLOR,,,,,,,,,,,,,  ,,,,,,,OH SCHOOL BOARD - MONTGOMERY - MIAMISBURG
SB29,C00764860,SB29.I1848,,,ORG,LOGAN CIRCLE GROUP INC,,,,,,1700 KALORAMA ROAD NW #405,,WASHINGTON,DC,20009,,,2023-10-26,431.08,,TEXTING - SUPPORT JOSH NATHANIEL,,,,,,,,,,,,,  ,,,,,,,OH SCHOOL BOARD - STARK - NORTHWEST LOCAL
SB29,C00764860,SB29.I1849,,,ORG,LOGAN CIRCLE GROUP INC,,,,,,1700 KALORAMA ROAD NW #405,,WASHINGTON,DC,20009,,,2023-10-26,1002.80,,TEXTING - SUPPORT RALPH CASE AND DAN WALES,,,,,,,,,,,,,  ,,,,,,,OH SCHOOL BOARD - STARK - PLAIN LOCAL
SB29,C00764860,SB29.I1273,,,ORG,EUPORIE LLC,,,,,,60-53 72ND STREET,,MASPETH,NY,11378,,,2023-10-30,22865.62,,FUNDRAISING & STRATEGIC CONSULTING,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1332,,,ORG,AD VICTORIAM,,,,,,6525 SHILOH ROAD STE D-300,,ALPHARETTA,GA,30005,,,2023-10-31,373.38,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1320,,,ORG,CONVERGENCE MEDIA,,,,,,103 SCHOOL STREET,,LINDENHURST,NY,11757,,,2023-10-31,-368.88,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE REFUND",,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1374,,,ORG,FRONTLINE STRATEGY,,,,,,22 HIGHPOINT PL.,,PRINCETON JUNCTION,NJ,08550,,,2023-10-31,731.82,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1281,,,ORG,X STRATEGIES,,,,,,340 ROYAL POINCIANA WAY STE 317-16,,PALM BEACH,FL,33480,,,2023-11-03,5000.00,,DIGITAL ADVERTISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1257,,,ORG,CAMPAIGNS UNLIMITED,,,,,,47 FLINTLOCK DRIVE,,SHIRLEY,NY,11967,,,2023-11-10,10028.75,,ACCOUNTING SERVICES,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1260,,,ORG,"CHAIN BRIDGE BANK, NA",,,,,,1445-A LAUGHLIN AVE.,,MCLEAN,VA,22101,,,2023-11-10,25.00,,BANK FEE,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1279,,,ORG,VICTORY PHONES LIVE,,,,,,2900 WILSON AVENUE SOUTHWEST,#101,GRANDVILLE,MI,49418,,,2023-11-10,6000.00,,PHONES AND TEXTING,004,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1261,,,ORG,"CHAIN BRIDGE BANK, NA",,,,,,1445-A LAUGHLIN AVE.,,MCLEAN,VA,22101,,,2023-11-13,2.50,,BANK FEE,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1270,,,ORG,CONVERT DIGITAL LLC,,,,,,130 NORTH FAYETTE STREET,,ALEXANDRIA,VA,22314,,,2023-11-13,58313.59,,DIGITAL FUNDRAISING,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1255,,,IND,,BUZZETTI,AIDEN,,,,220 20TH STREET SOUTH APT 1410,,ARLINGTON,VA,22202,,,2023-11-17,348.90,,TRAVEL REIMBURSEMENT,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1262,,,ORG,CMDI,,,,,,1593 SPRING HILL RD SUITE 400,,TYSONS CORNER,VA,22182,,,2023-11-21,4372.20,,DATABASE AND SOFTWARE,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1437,,,ORG,"CHAIN BRIDGE BANK, NA",,,,,,1445-A LAUGHLIN AVE.,,MCLEAN,VA,22101,,,2023-11-27,500.00,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1256,,,IND,,BUZZETTI,AIDEN,,,,220 20TH STREET SOUTH APT 1410,,ARLINGTON,VA,22202,,,2023-11-28,380.42,,TRAVEL REIMBURSEMENT,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1271,,,ORG,CONVERT DIGITAL LLC,,,,,,130 NORTH FAYETTE STREET,,ALEXANDRIA,VA,22314,,,2023-11-28,61756.61,,DIGITAL FUNDRAISING,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1333,,,ORG,AD VICTORIAM,,,,,,6525 SHILOH ROAD STE D-300,,ALPHARETTA,GA,30005,,,2023-11-30,173.88,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1343,,,ORG,BASE ENGAGER,,,,,,122 N. VALE ST.,,SMITHLAND,TX,75657,,,2023-11-30,36.57,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1353,,,ORG,BETTER MOUSETRAP,,,,,,6501 RED HOOK ROAD,SUITE 201,ST. THOMAS,VI,00802,,,2023-11-30,9775.29,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1272,,,ORG,CONVERT DIGITAL LLC,,,,,,130 NORTH FAYETTE STREET,,ALEXANDRIA,VA,22314,,,2023-11-30,7014.93,,DIGITAL FUNDRAISING,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1357,,,ORG,CONVERT DIGITAL LLC,,,,,,130 NORTH FAYETTE STREET,,ALEXANDRIA,VA,22314,,,2023-11-30,53103.30,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1362,,,ORG,DONORBUREAU,,,,,,1900 N CULPEPER ST,,ARLINGTON,VA,22207,,,2023-11-30,50.82,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1274,,,ORG,EUPORIE LLC,,,,,,60-53 72ND STREET,,MASPETH,NY,11378,,,2023-11-30,2815.56,,TRAVEL,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1384,,,ORG,O2M DIGITAL,,,,,,4 SMITHFIELD STREET,SUITE 11F,PITTSBURGH,PA,15222,,,2023-11-30,1571.91,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1386,,,ORG,OLYMPIC MEDIA,,,,,,2402 POTOMAC AVE,,ALEXANDRIA,VA,22301,,,2023-11-30,30.81,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1391,,,ORG,PARAMOUNT,,,,,,2134 SOUTH WOLF ROAD,,DES PLAINES,IL,60018,,,2023-11-30,154.53,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1400,,,ORG,RIGHT COUNTY LISTS,,,,,,342 E BAY ST,,CHARLESTON,SC,29401,,,2023-11-30,88.32,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1413,,,ORG,TMA DIRECT,,,,,,1900 RESTON METRO PLAZA,SUITE 600,RESTON,VA,20190,,,2023-11-30,31855.77,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1418,,,ORG,WAMA STRATEGIES,,,,,,1776 WILSON BOULEVARD,STE. 530,ARLINGTON,VA,22209,,,2023-11-30,239.19,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1420,,,ORG,WINRED,,,,,,1776 WILSON BLVD SUITE 530,,ARLINGTON,VA,22209,,,2023-11-30,10410.30,,ONLINE DONATION PROCESSING,003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1275,,,ORG,EUPORIE LLC,,,,,,60-53 72ND STREET,,MASPETH,NY,11378,,,2023-12-04,22000.00,,FUNDRAISING & STRATEGIC CONSULTING,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1298,,,ORG,X STRATEGIES,,,,,,340 ROYAL POINCIANA WAY STE 317-16,,PALM BEACH,FL,33480,,,2023-12-05,3750.00,,DIGITAL ADVERTISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1295,,,ORG,SAGE ADVISORY GROUP,,,,,,7816 ROSE GARDEN LANE,,SPRINGFIELD,VA,22153,,,2023-12-07,4693.89,,ACCOUNTING SERVICES,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1288,,,ORG,CMDI,,,,,,1593 SPRING HILL RD SUITE 400,,TYSONS CORNER,VA,22182,,,2023-12-08,1337.55,,DATABASE AND SOFTWARE,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1294,,,ORG,REACH VOTERS LLC,,,,,,3531 SW 154 CT,,MIAMI,FL,33185,,,2023-12-13,285.00,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1296,,,ORG,SAGE ADVISORY GROUP,,,,,,7816 ROSE GARDEN LANE,,SPRINGFIELD,VA,22153,,,2023-12-14,4059.98,,ACCOUNTING SERVICES,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1289,,,ORG,CMDI,,,,,,1593 SPRING HILL RD SUITE 400,,TYSONS CORNER,VA,22182,,,2023-12-15,1750.00,,DATABASE AND SOFTWARE,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1297,,,ORG,"CHAIN BRIDGE BANK, NA",,,,,,1445-A LAUGHLIN AVE.,,MCLEAN,VA,22101,,,2023-12-20,2.50,,BANK FEE,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1292,,,ORG,LOVASCO LLC,,,,,,6635 WEST HAPPY VALLEY ROAD,SUITE A104 BOX 198,GLENDALE,AZ,85310,,,2023-12-20,5573.40,,FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1291,,,ORG,FUNDRAISING LLC,,,,,,20130 LAKEVIEW CENTER PLAZA,SUITE 300,ASHBURN,VA,20147,,,2023-12-27,380.00,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1290,,,ORG,CONVERT DIGITAL LLC,,,,,,130 NORTH FAYETTE STREET,,ALEXANDRIA,VA,22314,,,2023-12-29,67217.62,,DIGITAL FUNDRAISING,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1334,,,ORG,AD VICTORIAM,,,,,,6525 SHILOH ROAD STE D-300,,ALPHARETTA,GA,30005,,,2023-12-31,174.21,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1342,,,ORG,BASE ENGAGER,,,,,,122 N. VALE ST.,,SMITHLAND,TX,75657,,,2023-12-31,15.00,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1354,,,ORG,BETTER MOUSETRAP,,,,,,6501 RED HOOK ROAD,SUITE 201,ST. THOMAS,VI,00802,,,2023-12-31,10204.56,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1359,,,ORG,CONVERT DIGITAL LLC,,,,,,130 NORTH FAYETTE STREET,,ALEXANDRIA,VA,22314,,,2023-12-31,64821.41,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1363,,,ORG,DONORBUREAU,,,,,,1900 N CULPEPER ST,,ARLINGTON,VA,22207,,,2023-12-31,193.92,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1369,,,ORG,EXCELSIOR STRATEGIES ,,,,,,1207 DELAWARE AVENUE,,BUFFALO,NY,14209,,,2023-12-31,88.32,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1381,,,ORG,O2M DIGITAL,,,,,,4 SMITHFIELD STREET,SUITE 11F,PITTSBURGH,PA,15222,,,2023-12-31,548.94,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1395,,,ORG,POP ACTA MEDIA,,,,,,10 FAIRWAY DR.,,DEERFIELD BEACH,FL,33441,,,2023-12-31,13.32,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
